zip,state,enroll
08515,New Jersey,55
08518,New Jersey,94
08520,New Jersey,448
08525,New Jersey,106
08526,New Jersey,*
08527,New Jersey,807
08528,New Jersey,*
08530,New Jersey,222
08533,New Jersey,91
08534,New Jersey,221
08535,New Jersey,96
08536,New Jersey,390
08540,New Jersey,759
08541,New Jersey,*
08542,New Jersey,62
08543,New Jersey,*
08544,New Jersey,*
08550,New Jersey,349
08551,New Jersey,123
08553,New Jersey,*
08554,New Jersey,59
08555,New Jersey,*
08556,New Jersey,*
08557,New Jersey,*
08558,New Jersey,108
08559,New Jersey,117
08560,New Jersey,72
08561,New Jersey,*
08562,New Jersey,113
08601,New Jersey,*
08602,New Jersey,*
08603,New Jersey,*
08604,New Jersey,*
08605,New Jersey,*
08606,New Jersey,*
08607,New Jersey,*
08608,New Jersey,*
08609,New Jersey,174
08610,New Jersey,499
08611,New Jersey,240
08618,New Jersey,473
08619,New Jersey,370
08620,New Jersey,149
08625,New Jersey,*
08628,New Jersey,117
08629,New Jersey,201
08638,New Jersey,327
08640,New Jersey,*
08641,New Jersey,*
08645,New Jersey,*
08646,New Jersey,*
08647,New Jersey,*
08648,New Jersey,592
08650,New Jersey,*
08666,New Jersey,*
08690,New Jersey,256
08691,New Jersey,264
08695,New Jersey,*
08701,New Jersey,985
08720,New Jersey,*
08721,New Jersey,307
08722,New Jersey,150
08723,New Jersey,478
08724,New Jersey,646
08730,New Jersey,90
08731,New Jersey,318
08732,New Jersey,*
08733,New Jersey,*
08734,New Jersey,142
08735,New Jersey,*
08736,New Jersey,211
08738,New Jersey,*
08739,New Jersey,*
08740,New Jersey,*
08741,New Jersey,*
08742,New Jersey,425
08750,New Jersey,55
08751,New Jersey,74
08752,New Jersey,*
08753,New Jersey,1098
08754,New Jersey,*
08755,New Jersey,353
08756,New Jersey,*
08757,New Jersey,411
08758,New Jersey,88
08759,New Jersey,425
08801,New Jersey,100
08802,New Jersey,73
08803,New Jersey,*
08804,New Jersey,68
08805,New Jersey,228
08807,New Jersey,551
08808,New Jersey,*
08809,New Jersey,80
08810,New Jersey,138
08812,New Jersey,283
08816,New Jersey,1031
08817,New Jersey,1000
08818,New Jersey,*
08820,New Jersey,918
08821,New Jersey,*
08822,New Jersey,450
08823,New Jersey,168
08824,New Jersey,194
08825,New Jersey,130
08826,New Jersey,109
08827,New Jersey,77
08828,New Jersey,*
08829,New Jersey,65
08830,New Jersey,497
08831,New Jersey,644
08832,New Jersey,99
08833,New Jersey,143
08834,New Jersey,*
08835,New Jersey,159
08836,New Jersey,62
08837,New Jersey,327
08840,New Jersey,268
08844,New Jersey,575
08846,New Jersey,290
08848,New Jersey,168
08850,New Jersey,133
08852,New Jersey,354
08853,New Jersey,73
08854,New Jersey,1117
08855,New Jersey,*
08857,New Jersey,717
08858,New Jersey,*
08859,New Jersey,481
08861,New Jersey,1320
08862,New Jersey,*
08863,New Jersey,235
08865,New Jersey,375
08867,New Jersey,94
08868,New Jersey,*
08869,New Jersey,124
08870,New Jersey,*
08871,New Jersey,*
08872,New Jersey,393
08873,New Jersey,936
08875,New Jersey,*
08876,New Jersey,393
08879,New Jersey,389
08880,New Jersey,93
08882,New Jersey,304
08884,New Jersey,123
08885,New Jersey,*
08886,New Jersey,104
08887,New Jersey,*
08888,New Jersey,*
08889,New Jersey,141
08890,New Jersey,*
08899,New Jersey,*
08901,New Jersey,485
08902,New Jersey,788
08903,New Jersey,*
08904,New Jersey,267
08906,New Jersey,*
08933,New Jersey,*
08989,New Jersey,*
15001,Pennsylvania,728
15003,Pennsylvania,338
15004,Pennsylvania,*
15005,Pennsylvania,172
15006,Pennsylvania,*
15007,Pennsylvania,*
15009,Pennsylvania,235
15010,Pennsylvania,484
15012,Pennsylvania,320
15014,Pennsylvania,87
15015,Pennsylvania,*
15017,Pennsylvania,383
15018,Pennsylvania,*
15019,Pennsylvania,*
15020,Pennsylvania,*
15021,Pennsylvania,167
15022,Pennsylvania,273
15024,Pennsylvania,201
15025,Pennsylvania,352
15026,Pennsylvania,66
15027,Pennsylvania,*
15028,Pennsylvania,*
15030,Pennsylvania,*
15031,Pennsylvania,*
15032,Pennsylvania,*
15033,Pennsylvania,138
15034,Pennsylvania,*
15035,Pennsylvania,*
15037,Pennsylvania,199
15038,Pennsylvania,*
15042,Pennsylvania,163
15043,Pennsylvania,*
15044,Pennsylvania,465
15045,Pennsylvania,101
15046,Pennsylvania,69
15047,Pennsylvania,*
15049,Pennsylvania,*
15050,Pennsylvania,*
15051,Pennsylvania,*
15052,Pennsylvania,55
15053,Pennsylvania,*
15054,Pennsylvania,*
15055,Pennsylvania,*
15056,Pennsylvania,*
15057,Pennsylvania,272
15059,Pennsylvania,90
15060,Pennsylvania,*
15061,Pennsylvania,260
15062,Pennsylvania,159
15063,Pennsylvania,299
15064,Pennsylvania,*
15065,Pennsylvania,238
15066,Pennsylvania,255
15067,Pennsylvania,*
15068,Pennsylvania,734
15069,Pennsylvania,*
15071,Pennsylvania,216
15072,Pennsylvania,*
15074,Pennsylvania,164
15075,Pennsylvania,*
15076,Pennsylvania,*
15077,Pennsylvania,*
15078,Pennsylvania,*
15081,Pennsylvania,*
15082,Pennsylvania,*
15083,Pennsylvania,*
15084,Pennsylvania,234
15085,Pennsylvania,162
15086,Pennsylvania,*
15087,Pennsylvania,*
15088,Pennsylvania,*
15089,Pennsylvania,151
15090,Pennsylvania,352
15091,Pennsylvania,*
15095,Pennsylvania,*
15096,Pennsylvania,*
15101,Pennsylvania,430
15102,Pennsylvania,542
15104,Pennsylvania,229
15106,Pennsylvania,476
15108,Pennsylvania,784
15110,Pennsylvania,121
15112,Pennsylvania,99
15116,Pennsylvania,250
15120,Pennsylvania,432
15122,Pennsylvania,406
15123,Pennsylvania,*
15126,Pennsylvania,164
15127,Pennsylvania,*
15129,Pennsylvania,237
15131,Pennsylvania,193
15132,Pennsylvania,488
15133,Pennsylvania,152
15134,Pennsylvania,*
15135,Pennsylvania,106
15136,Pennsylvania,523
15137,Pennsylvania,258
15139,Pennsylvania,163
15140,Pennsylvania,78
15142,Pennsylvania,*
15143,Pennsylvania,384
15144,Pennsylvania,112
15145,Pennsylvania,177
15146,Pennsylvania,726
15147,Pennsylvania,430
15148,Pennsylvania,61
15201,Pennsylvania,525
15202,Pennsylvania,583
15203,Pennsylvania,275
15204,Pennsylvania,225
15205,Pennsylvania,624
15206,Pennsylvania,902
15207,Pennsylvania,332
15208,Pennsylvania,269
15209,Pennsylvania,275
15210,Pennsylvania,700
15211,Pennsylvania,347
15212,Pennsylvania,800
15213,Pennsylvania,311
15214,Pennsylvania,352
15215,Pennsylvania,281
15216,Pennsylvania,692
15217,Pennsylvania,741
15218,Pennsylvania,420
15219,Pennsylvania,326
15220,Pennsylvania,367
15221,Pennsylvania,962
15222,Pennsylvania,82
15223,Pennsylvania,192
15224,Pennsylvania,461
15225,Pennsylvania,*
15226,Pennsylvania,356
15227,Pennsylvania,755
15228,Pennsylvania,430
15229,Pennsylvania,286
15230,Pennsylvania,*
15231,Pennsylvania,*
15232,Pennsylvania,248
15233,Pennsylvania,107
15234,Pennsylvania,365
15235,Pennsylvania,995
15236,Pennsylvania,589
15237,Pennsylvania,852
15238,Pennsylvania,214
15239,Pennsylvania,436
15240,Pennsylvania,*
15241,Pennsylvania,365
15242,Pennsylvania,*
15243,Pennsylvania,255
15244,Pennsylvania,*
15250,Pennsylvania,*
15251,Pennsylvania,*
15252,Pennsylvania,*
15253,Pennsylvania,*
15254,Pennsylvania,*
15255,Pennsylvania,*
15257,Pennsylvania,*
15258,Pennsylvania,*
15259,Pennsylvania,*
15260,Pennsylvania,*
15261,Pennsylvania,*
15262,Pennsylvania,*
15264,Pennsylvania,*
15265,Pennsylvania,*
15267,Pennsylvania,*
15268,Pennsylvania,*
15270,Pennsylvania,*
15272,Pennsylvania,*
15274,Pennsylvania,*
15275,Pennsylvania,*
15276,Pennsylvania,*
15277,Pennsylvania,*
15278,Pennsylvania,*
15279,Pennsylvania,*
15281,Pennsylvania,*
15282,Pennsylvania,*
15283,Pennsylvania,*
15286,Pennsylvania,*
15289,Pennsylvania,*
15290,Pennsylvania,*
15295,Pennsylvania,*
15301,Pennsylvania,966
15310,Pennsylvania,*
15311,Pennsylvania,*
15312,Pennsylvania,73
15313,Pennsylvania,*
15314,Pennsylvania,52
15315,Pennsylvania,*
15316,Pennsylvania,*
15317,Pennsylvania,682
15320,Pennsylvania,73
15321,Pennsylvania,*
15322,Pennsylvania,*
15323,Pennsylvania,73
15324,Pennsylvania,*
15325,Pennsylvania,*
15327,Pennsylvania,*
15329,Pennsylvania,*
15330,Pennsylvania,108
15331,Pennsylvania,*
15332,Pennsylvania,194
15333,Pennsylvania,*
15334,Pennsylvania,*
15336,Pennsylvania,*
15337,Pennsylvania,*
15338,Pennsylvania,*
15339,Pennsylvania,*
15340,Pennsylvania,*
15341,Pennsylvania,*
15342,Pennsylvania,99
15344,Pennsylvania,*
15345,Pennsylvania,*
15346,Pennsylvania,*
15347,Pennsylvania,*
15348,Pennsylvania,*
15349,Pennsylvania,*
15350,Pennsylvania,*
15351,Pennsylvania,*
15352,Pennsylvania,*
15353,Pennsylvania,*
15357,Pennsylvania,*
15358,Pennsylvania,*
15359,Pennsylvania,*
15360,Pennsylvania,*
15361,Pennsylvania,*
15362,Pennsylvania,*
15363,Pennsylvania,*
15364,Pennsylvania,*
15365,Pennsylvania,*
15366,Pennsylvania,*
15367,Pennsylvania,132
15368,Pennsylvania,*
15370,Pennsylvania,189
15376,Pennsylvania,*
15377,Pennsylvania,*
15378,Pennsylvania,*
15379,Pennsylvania,*
15380,Pennsylvania,*
15401,Pennsylvania,689
15410,Pennsylvania,*
15411,Pennsylvania,*
15412,Pennsylvania,*
15413,Pennsylvania,*
15415,Pennsylvania,*
15416,Pennsylvania,*
15417,Pennsylvania,166
15419,Pennsylvania,*
15420,Pennsylvania,*
15421,Pennsylvania,*
15422,Pennsylvania,*
15423,Pennsylvania,*
15424,Pennsylvania,63
15425,Pennsylvania,448
15427,Pennsylvania,*
15428,Pennsylvania,*
15429,Pennsylvania,*
15430,Pennsylvania,*
15431,Pennsylvania,123
15432,Pennsylvania,*
15433,Pennsylvania,*
15434,Pennsylvania,*
15435,Pennsylvania,*
15436,Pennsylvania,*
15437,Pennsylvania,126
15438,Pennsylvania,64
15439,Pennsylvania,*
15440,Pennsylvania,*
15442,Pennsylvania,57
15443,Pennsylvania,*
15444,Pennsylvania,*
15445,Pennsylvania,76
15446,Pennsylvania,*
15447,Pennsylvania,*
15448,Pennsylvania,*
15449,Pennsylvania,*
15450,Pennsylvania,*
15451,Pennsylvania,*
15454,Pennsylvania,*
15455,Pennsylvania,*
15456,Pennsylvania,63
15458,Pennsylvania,57
15459,Pennsylvania,*
15460,Pennsylvania,*
15461,Pennsylvania,96
15462,Pennsylvania,*
15463,Pennsylvania,*
15464,Pennsylvania,*
15465,Pennsylvania,*
15466,Pennsylvania,*
15467,Pennsylvania,*
15468,Pennsylvania,58
15469,Pennsylvania,71
15470,Pennsylvania,*
15472,Pennsylvania,*
15473,Pennsylvania,83
15474,Pennsylvania,*
15475,Pennsylvania,*
15476,Pennsylvania,*
15477,Pennsylvania,*
15478,Pennsylvania,85
15479,Pennsylvania,*
15480,Pennsylvania,52
15482,Pennsylvania,*
15483,Pennsylvania,*
15484,Pennsylvania,*
15485,Pennsylvania,*
15486,Pennsylvania,53
15488,Pennsylvania,*
15489,Pennsylvania,*
15490,Pennsylvania,*
15492,Pennsylvania,*
15501,Pennsylvania,311
15502,Pennsylvania,*
15510,Pennsylvania,*
15520,Pennsylvania,*
15521,Pennsylvania,*
15522,Pennsylvania,244
15530,Pennsylvania,126
15531,Pennsylvania,103
15532,Pennsylvania,*
15533,Pennsylvania,*
15534,Pennsylvania,*
15535,Pennsylvania,*
15536,Pennsylvania,*
15537,Pennsylvania,166
15538,Pennsylvania,*
15539,Pennsylvania,*
15540,Pennsylvania,*
15541,Pennsylvania,94
15542,Pennsylvania,*
15544,Pennsylvania,*
15545,Pennsylvania,*
15546,Pennsylvania,*
15547,Pennsylvania,*
15548,Pennsylvania,*
15549,Pennsylvania,*
15550,Pennsylvania,53
15551,Pennsylvania,*
15552,Pennsylvania,106
15553,Pennsylvania,*
15554,Pennsylvania,*
15555,Pennsylvania,*
15557,Pennsylvania,95
15558,Pennsylvania,*
15559,Pennsylvania,*
15560,Pennsylvania,*
15561,Pennsylvania,*
15562,Pennsylvania,*
15563,Pennsylvania,98
15564,Pennsylvania,*
15565,Pennsylvania,*
15601,Pennsylvania,1120
15605,Pennsylvania,*
15606,Pennsylvania,*
15610,Pennsylvania,111
15611,Pennsylvania,*
15612,Pennsylvania,*
15613,Pennsylvania,224
15615,Pennsylvania,*
15616,Pennsylvania,*
15617,Pennsylvania,*
15618,Pennsylvania,52
15619,Pennsylvania,*
15620,Pennsylvania,*
15621,Pennsylvania,*
15622,Pennsylvania,*
15623,Pennsylvania,*
15624,Pennsylvania,*
15625,Pennsylvania,*
15626,Pennsylvania,92
15627,Pennsylvania,106
15628,Pennsylvania,*
15629,Pennsylvania,*
15631,Pennsylvania,*
15632,Pennsylvania,175
15633,Pennsylvania,*
15634,Pennsylvania,*
15635,Pennsylvania,*
15636,Pennsylvania,54
15637,Pennsylvania,53
15638,Pennsylvania,*
15639,Pennsylvania,*
15640,Pennsylvania,*
15641,Pennsylvania,*
15642,Pennsylvania,702
15644,Pennsylvania,417
15646,Pennsylvania,*
15647,Pennsylvania,*
15650,Pennsylvania,498
15655,Pennsylvania,*
15656,Pennsylvania,167
15658,Pennsylvania,188
15660,Pennsylvania,*
15661,Pennsylvania,*
15662,Pennsylvania,*
15663,Pennsylvania,*
15664,Pennsylvania,*
15665,Pennsylvania,*
15666,Pennsylvania,367
15668,Pennsylvania,243
15670,Pennsylvania,84
15671,Pennsylvania,*
15672,Pennsylvania,95
15673,Pennsylvania,*
15674,Pennsylvania,*
15675,Pennsylvania,*
15676,Pennsylvania,*
15677,Pennsylvania,*
15678,Pennsylvania,*
15679,Pennsylvania,66
15680,Pennsylvania,*
15681,Pennsylvania,80
15682,Pennsylvania,*
15683,Pennsylvania,211
15684,Pennsylvania,*
15685,Pennsylvania,*
15686,Pennsylvania,*
15687,Pennsylvania,*
15688,Pennsylvania,*
15689,Pennsylvania,*
15690,Pennsylvania,211
15691,Pennsylvania,*
15692,Pennsylvania,*
15693,Pennsylvania,*
15695,Pennsylvania,*
15696,Pennsylvania,*
15697,Pennsylvania,68
15698,Pennsylvania,*
15701,Pennsylvania,441
15705,Pennsylvania,*
15710,Pennsylvania,*
15711,Pennsylvania,*
15712,Pennsylvania,*
15713,Pennsylvania,*
15714,Pennsylvania,128
15715,Pennsylvania,*
15716,Pennsylvania,*
15717,Pennsylvania,170
15720,Pennsylvania,*
15721,Pennsylvania,*
15722,Pennsylvania,*
15723,Pennsylvania,*
15724,Pennsylvania,51
15725,Pennsylvania,*
15727,Pennsylvania,*
15728,Pennsylvania,53
15729,Pennsylvania,*
15730,Pennsylvania,*
15731,Pennsylvania,*
15732,Pennsylvania,*
15733,Pennsylvania,*
15734,Pennsylvania,*
15736,Pennsylvania,*
15737,Pennsylvania,*
15738,Pennsylvania,*
15739,Pennsylvania,*
15741,Pennsylvania,*
15742,Pennsylvania,*
15744,Pennsylvania,*
15745,Pennsylvania,*
15746,Pennsylvania,*
15747,Pennsylvania,*
15748,Pennsylvania,129
15750,Pennsylvania,*
15752,Pennsylvania,*
15753,Pennsylvania,*
15754,Pennsylvania,*
15756,Pennsylvania,*
15757,Pennsylvania,*
15758,Pennsylvania,*
15759,Pennsylvania,*
15760,Pennsylvania,*
15761,Pennsylvania,*
15762,Pennsylvania,*
15763,Pennsylvania,*
15764,Pennsylvania,*
15765,Pennsylvania,*
15767,Pennsylvania,247
15770,Pennsylvania,*
15771,Pennsylvania,*
15772,Pennsylvania,*
15773,Pennsylvania,*
15774,Pennsylvania,56
15775,Pennsylvania,*
15776,Pennsylvania,*
15777,Pennsylvania,*
15778,Pennsylvania,*
15779,Pennsylvania,*
15780,Pennsylvania,*
15781,Pennsylvania,*
15783,Pennsylvania,*
15784,Pennsylvania,*
15801,Pennsylvania,351
15821,Pennsylvania,*
15822,Pennsylvania,*
15823,Pennsylvania,*
15824,Pennsylvania,80
15825,Pennsylvania,175
15827,Pennsylvania,*
15828,Pennsylvania,*
15829,Pennsylvania,*
15831,Pennsylvania,*
15832,Pennsylvania,*
15834,Pennsylvania,72
15840,Pennsylvania,*
15841,Pennsylvania,*
15845,Pennsylvania,*
15846,Pennsylvania,*
15847,Pennsylvania,*
15848,Pennsylvania,*
15849,Pennsylvania,*
15851,Pennsylvania,69
15853,Pennsylvania,111
15856,Pennsylvania,*
15857,Pennsylvania,229
15860,Pennsylvania,*
15861,Pennsylvania,*
15863,Pennsylvania,*
15864,Pennsylvania,*
15865,Pennsylvania,*
15866,Pennsylvania,*
15868,Pennsylvania,*
15870,Pennsylvania,*
15901,Pennsylvania,83
15902,Pennsylvania,299
15904,Pennsylvania,327
15905,Pennsylvania,492
15906,Pennsylvania,272
15907,Pennsylvania,*
15909,Pennsylvania,118
15915,Pennsylvania,*
15920,Pennsylvania,*
15921,Pennsylvania,*
15922,Pennsylvania,*
15923,Pennsylvania,*
15924,Pennsylvania,*
15925,Pennsylvania,*
15926,Pennsylvania,90
15927,Pennsylvania,*
15928,Pennsylvania,*
15929,Pennsylvania,*
15930,Pennsylvania,*
15931,Pennsylvania,154
15934,Pennsylvania,*
15935,Pennsylvania,69
15936,Pennsylvania,*
15937,Pennsylvania,*
15938,Pennsylvania,*
15940,Pennsylvania,*
15942,Pennsylvania,*
15943,Pennsylvania,96
15944,Pennsylvania,*
15945,Pennsylvania,*
15946,Pennsylvania,150
15948,Pennsylvania,*
15949,Pennsylvania,*
15951,Pennsylvania,*
15952,Pennsylvania,*
15953,Pennsylvania,*
15954,Pennsylvania,*
15955,Pennsylvania,62
15956,Pennsylvania,79
15957,Pennsylvania,*
15958,Pennsylvania,*
15959,Pennsylvania,*
15960,Pennsylvania,*
15961,Pennsylvania,*
15962,Pennsylvania,*
15963,Pennsylvania,321
16001,Pennsylvania,689
16002,Pennsylvania,266
16003,Pennsylvania,*
16016,Pennsylvania,*
16017,Pennsylvania,*
16018,Pennsylvania,*
16020,Pennsylvania,*
16021,Pennsylvania,*
16022,Pennsylvania,*
16023,Pennsylvania,65
16024,Pennsylvania,*
16025,Pennsylvania,73
16027,Pennsylvania,*
16028,Pennsylvania,*
16029,Pennsylvania,*
16030,Pennsylvania,*
16033,Pennsylvania,159
16034,Pennsylvania,*
16035,Pennsylvania,*
16036,Pennsylvania,*
16037,Pennsylvania,77
16038,Pennsylvania,*
16039,Pennsylvania,*
16040,Pennsylvania,*
16041,Pennsylvania,*
16045,Pennsylvania,*
16046,Pennsylvania,209
16048,Pennsylvania,*
16049,Pennsylvania,71
16050,Pennsylvania,*
16051,Pennsylvania,56
16052,Pennsylvania,*
16053,Pennsylvania,*
16054,Pennsylvania,*
16055,Pennsylvania,124
16056,Pennsylvania,86
16057,Pennsylvania,207
16058,Pennsylvania,*
16059,Pennsylvania,163
16061,Pennsylvania,58
16063,Pennsylvania,149
16066,Pennsylvania,457
16101,Pennsylvania,578
16102,Pennsylvania,114
16103,Pennsylvania,*
16105,Pennsylvania,239
16107,Pennsylvania,*
16108,Pennsylvania,*
16110,Pennsylvania,*
16111,Pennsylvania,*
16112,Pennsylvania,*
16113,Pennsylvania,*
16114,Pennsylvania,*
16115,Pennsylvania,79
16116,Pennsylvania,*
16117,Pennsylvania,395
16120,Pennsylvania,54
16121,Pennsylvania,68
16123,Pennsylvania,*
16124,Pennsylvania,*
16125,Pennsylvania,268
16127,Pennsylvania,178
16130,Pennsylvania,*
16131,Pennsylvania,*
16132,Pennsylvania,*
16133,Pennsylvania,*
16134,Pennsylvania,69
16136,Pennsylvania,*
16137,Pennsylvania,162
16140,Pennsylvania,*
16141,Pennsylvania,*
16142,Pennsylvania,79
16143,Pennsylvania,55
16145,Pennsylvania,*
16146,Pennsylvania,223
16148,Pennsylvania,245
16150,Pennsylvania,132
16151,Pennsylvania,*
16153,Pennsylvania,55
16154,Pennsylvania,*
16155,Pennsylvania,*
16156,Pennsylvania,57
16157,Pennsylvania,67
16159,Pennsylvania,91
16160,Pennsylvania,*
16161,Pennsylvania,*
16172,Pennsylvania,*
16201,Pennsylvania,324
16210,Pennsylvania,*
16211,Pennsylvania,*
16212,Pennsylvania,*
16213,Pennsylvania,*
16214,Pennsylvania,156
16217,Pennsylvania,*
16218,Pennsylvania,*
16220,Pennsylvania,*
16221,Pennsylvania,*
16222,Pennsylvania,56
16223,Pennsylvania,*
16224,Pennsylvania,*
16225,Pennsylvania,*
16226,Pennsylvania,153
16228,Pennsylvania,*
16229,Pennsylvania,106
16230,Pennsylvania,*
16232,Pennsylvania,119
16233,Pennsylvania,*
16234,Pennsylvania,*
16235,Pennsylvania,*
16236,Pennsylvania,*
16238,Pennsylvania,*
16239,Pennsylvania,*
16240,Pennsylvania,*
16242,Pennsylvania,99
16244,Pennsylvania,*
16245,Pennsylvania,*
16246,Pennsylvania,*
16248,Pennsylvania,93
16249,Pennsylvania,*
16250,Pennsylvania,*
16253,Pennsylvania,*
16254,Pennsylvania,72
16255,Pennsylvania,*
16256,Pennsylvania,*
16257,Pennsylvania,*
16258,Pennsylvania,60
16259,Pennsylvania,*
16260,Pennsylvania,*
16261,Pennsylvania,*
16262,Pennsylvania,*
16263,Pennsylvania,*
16301,Pennsylvania,334
16311,Pennsylvania,*
16312,Pennsylvania,*
16313,Pennsylvania,*
16314,Pennsylvania,95
16316,Pennsylvania,86
16317,Pennsylvania,*
16319,Pennsylvania,*
16321,Pennsylvania,*
16322,Pennsylvania,*
16323,Pennsylvania,364
16326,Pennsylvania,*
16327,Pennsylvania,*
16328,Pennsylvania,*
16329,Pennsylvania,*
16331,Pennsylvania,*
16332,Pennsylvania,*
16333,Pennsylvania,*
16334,Pennsylvania,*
16335,Pennsylvania,403
16340,Pennsylvania,*
16341,Pennsylvania,56
16342,Pennsylvania,*
16343,Pennsylvania,*
16344,Pennsylvania,*
16345,Pennsylvania,52
16346,Pennsylvania,68
16347,Pennsylvania,*
16350,Pennsylvania,*
16351,Pennsylvania,*
16352,Pennsylvania,*
16353,Pennsylvania,88
16354,Pennsylvania,198
16360,Pennsylvania,*
16361,Pennsylvania,*
16362,Pennsylvania,*
16364,Pennsylvania,*
16365,Pennsylvania,252
16366,Pennsylvania,*
16367,Pennsylvania,*
16368,Pennsylvania,*
16369,Pennsylvania,*
16370,Pennsylvania,*
16371,Pennsylvania,*
16372,Pennsylvania,*
16373,Pennsylvania,98
16374,Pennsylvania,56
16375,Pennsylvania,*
16388,Pennsylvania,*
16401,Pennsylvania,66
16402,Pennsylvania,*
16403,Pennsylvania,91
16404,Pennsylvania,*
16405,Pennsylvania,*
16406,Pennsylvania,*
16407,Pennsylvania,152
16410,Pennsylvania,*
16411,Pennsylvania,*
16412,Pennsylvania,173
16413,Pennsylvania,*
16415,Pennsylvania,173
16416,Pennsylvania,*
16417,Pennsylvania,162
16420,Pennsylvania,*
16421,Pennsylvania,*
16422,Pennsylvania,*
16423,Pennsylvania,82
16424,Pennsylvania,77
16426,Pennsylvania,64
16427,Pennsylvania,*
16428,Pennsylvania,229
16430,Pennsylvania,*
16432,Pennsylvania,*
